symbol,sweep_time,confirm_time,dir,fill_time,fill_price,stop,target_tp1,target_tp2,exit_time,exit_price,outcome,R,banked_r,is_asian_sweep,has_smt,is_moex,month,year,cal_month,quarter
DOGE/USDT,2024-09-04 16:00:00,2024-09-04 16:40:00,SHORT,2024-09-04 16:54:00,0.099,0.0992,0.0988,0.0987,2024-09-04 16:55:00,0.0992,INITIAL_STOP,-1.42,0.0,True,False,False,2024-09,2024,9,Q3
DOGE/USDT,2024-09-06 12:10:00,2024-09-06 12:35:00,LONG,2024-09-06 12:42:00,0.0969,0.0962,0.0975,0.098,2024-09-06 13:32:00,0.0969,BE_STOP,0.385,0.5,True,False,False,2024-09,2024,9,Q3
DOGE/USDT,2024-09-06 12:30:00,2024-09-06 12:50:00,LONG,2024-09-06 13:00:00,0.0976,0.0958,0.0995,0.1006,2024-09-06 13:40:00,0.0958,INITIAL_STOP,-1.042,0.0,True,False,False,2024-09,2024,9,Q3
DOGE/USDT,2024-09-07 13:05:00,2024-09-07 13:45:00,SHORT,2024-09-07 13:54:00,0.0951,0.0953,0.0948,0.0947,2024-09-07 14:26:00,0.095,BE_STOP,0.186,0.5,True,False,False,2024-09,2024,9,Q3
DOGE/USDT,2024-09-10 14:05:00,2024-09-10 14:25:00,LONG,2024-09-10 14:51:00,0.102,0.1016,0.1024,0.1026,2024-09-10 15:12:00,0.1021,BE_STOP,0.292,0.5,True,False,False,2024-09,2024,9,Q3
DOGE/USDT,2024-09-17 14:15:00,2024-09-17 14:55:00,SHORT,2024-09-17 15:02:00,0.1011,0.1014,0.1008,0.1006,2024-09-17 15:03:00,0.1014,INITIAL_STOP,-1.287,0.0,True,False,False,2024-09,2024,9,Q3
DOGE/USDT,2024-09-17 14:20:00,2024-09-17 14:55:00,SHORT,2024-09-17 15:02:00,0.1011,0.1019,0.1002,0.0997,2024-09-17 15:15:00,0.1019,INITIAL_STOP,-1.095,0.0,True,False,False,2024-09,2024,9,Q3
DOGE/USDT,2024-09-22 09:25:00,2024-09-22 09:35:00,LONG,2024-09-22 09:42:00,0.1075,0.1072,0.1079,0.1081,2024-09-22 09:54:00,0.1072,INITIAL_STOP,-1.252,0.0,True,False,False,2024-09,2024,9,Q3
DOGE/USDT,2024-09-22 14:40:00,2024-09-22 15:20:00,LONG,2024-09-22 15:59:00,0.1057,0.1052,0.1062,0.1065,2024-09-22 16:17:00,0.1052,INITIAL_STOP,-1.163,0.0,True,False,False,2024-09,2024,9,Q3
DOGE/USDT,2024-09-22 22:00:00,2024-09-22 22:20:00,LONG,2024-09-23 00:15:00,0.1045,0.1038,0.1052,0.1056,2024-09-23 00:32:00,0.1056,GRID_B_FULL_TP,1.192,1.309,True,False,False,2024-09,2024,9,Q3
DOGE/USDT,2024-09-26 18:20:00,2024-09-26 18:55:00,LONG,2024-09-26 19:11:00,0.1181,0.1171,0.1191,0.1197,2024-09-26 20:20:00,0.1171,INITIAL_STOP,-1.095,0.0,True,False,False,2024-09,2024,9,Q3
DOGE/USDT,2024-10-10 21:55:00,2024-10-10 22:55:00,SHORT,2024-10-10 23:18:00,0.1061,0.1065,0.1058,0.1056,2024-10-11 01:11:00,0.1061,BE_STOP,0.26,0.5,True,False,False,2024-10,2024,10,Q4
DOGE/USDT,2024-10-15 20:20:00,2024-10-15 20:45:00,LONG,2024-10-15 20:50:00,0.1132,0.1129,0.1135,0.1137,2024-10-15 20:56:00,0.1133,BE_STOP,0.23,0.5,True,False,False,2024-10,2024,10,Q4
DOGE/USDT,2024-11-05 19:50:00,2024-11-05 20:30:00,LONG,2024-11-05 21:57:00,0.1679,0.1662,0.1695,0.1705,2024-11-05 22:17:00,0.1662,INITIAL_STOP,-1.082,0.0,True,False,False,2024-11,2024,11,Q4
DOGE/USDT,2024-11-09 12:30:00,2024-11-09 13:10:00,LONG,2024-11-09 14:08:00,0.2054,0.2036,0.2072,0.2083,2024-11-09 14:44:00,0.2036,INITIAL_STOP,-1.091,0.0,True,False,False,2024-11,2024,11,Q4
DOGE/USDT,2024-11-15 12:10:00,2024-11-15 12:35:00,SHORT,2024-11-15 12:50:00,0.3749,0.3822,0.3675,0.363,2024-11-15 14:34:00,0.363,GRID_B_FULL_TP,1.268,1.309,True,False,False,2024-11,2024,11,Q4
DOGE/USDT,2024-11-24 08:50:00,2024-11-24 09:05:00,LONG,2024-11-24 09:10:00,0.4301,0.4262,0.4341,0.4366,2024-11-24 09:24:00,0.4262,INITIAL_STOP,-1.086,0.0,True,False,False,2024-11,2024,11,Q4
DOGE/USDT,2024-11-24 20:55:00,2024-11-24 21:10:00,SHORT,2024-11-24 21:15:00,0.4249,0.4283,0.4215,0.4194,2024-11-24 21:47:00,0.4245,BE_STOP,0.399,0.5,True,False,False,2024-11,2024,11,Q4
DOGE/USDT,2024-11-25 20:30:00,2024-11-25 20:45:00,SHORT,2024-11-25 21:02:00,0.4055,0.4091,0.4019,0.3997,2024-11-25 21:24:00,0.3997,GRID_B_FULL_TP,1.218,1.309,True,False,False,2024-11,2024,11,Q4
DOGE/USDT,2024-11-26 20:00:00,2024-11-26 20:20:00,SHORT,2024-11-26 20:34:00,0.3814,0.3825,0.3804,0.3797,2024-11-26 20:35:00,0.3797,GRID_B_FULL_TP,1.016,1.309,True,False,False,2024-11,2024,11,Q4
DOGE/USDT,2024-11-28 11:15:00,2024-11-28 11:45:00,LONG,2024-11-28 12:39:00,0.3992,0.396,0.4023,0.4043,2024-11-28 14:08:00,0.4043,GRID_B_FULL_TP,1.208,1.309,True,False,False,2024-11,2024,11,Q4
DOGE/USDT,2024-12-02 13:15:00,2024-12-02 14:15:00,SHORT,2024-12-02 14:25:00,0.4193,0.4213,0.4173,0.416,2024-12-02 14:30:00,0.4213,INITIAL_STOP,-1.165,0.0,True,False,False,2024-12,2024,12,Q4
DOGE/USDT,2024-12-04 07:15:00,2024-12-04 07:50:00,SHORT,2024-12-04 08:00:00,0.4213,0.4232,0.4193,0.4181,2024-12-04 08:35:00,0.421,BE_STOP,0.327,0.5,True,False,False,2024-12,2024,12,Q4
DOGE/USDT,2024-12-07 23:00:00,2024-12-07 23:30:00,LONG,2024-12-07 23:53:00,0.4535,0.4513,0.4558,0.4571,2024-12-08 00:07:00,0.4513,INITIAL_STOP,-1.163,0.0,True,False,False,2024-12,2024,12,Q4
DOGE/USDT,2024-12-18 22:35:00,2024-12-18 22:45:00,SHORT,2024-12-18 23:26:00,0.3621,0.3672,0.3569,0.3537,2024-12-19 00:32:00,0.3618,BE_STOP,0.444,0.5,True,False,False,2024-12,2024,12,Q4
DOGE/USDT,2024-12-19 10:40:00,2024-12-19 11:00:00,SHORT,2024-12-19 11:21:00,0.3658,0.3668,0.3648,0.3642,2024-12-19 11:38:00,0.3642,GRID_B_FULL_TP,1.008,1.309,True,False,False,2024-12,2024,12,Q4
DOGE/USDT,2024-12-25 11:55:00,2024-12-25 12:20:00,LONG,2024-12-25 12:40:00,0.331,0.3295,0.3324,0.3333,2024-12-25 12:46:00,0.3312,BE_STOP,0.319,0.5,True,False,False,2024-12,2024,12,Q4
DOGE/USDT,2024-12-25 16:20:00,2024-12-25 16:50:00,LONG,2024-12-25 17:05:00,0.3279,0.325,0.3308,0.3326,2024-12-25 19:19:00,0.3326,GRID_B_FULL_TP,1.219,1.309,True,False,False,2024-12,2024,12,Q4
DOGE/USDT,2024-12-29 14:30:00,2024-12-29 14:55:00,LONG,2024-12-29 15:02:00,0.3212,0.3197,0.3226,0.3235,2024-12-29 15:59:00,0.3197,INITIAL_STOP,-1.176,0.0,True,False,False,2024-12,2024,12,Q4
DOGE/USDT,2024-12-31 12:05:00,2024-12-31 12:40:00,SHORT,2024-12-31 13:10:00,0.3215,0.3224,0.3206,0.3201,2024-12-31 13:15:00,0.3224,INITIAL_STOP,-1.297,0.0,True,False,False,2024-12,2024,12,Q4
DOGE/USDT,2024-12-31 17:35:00,2024-12-31 17:55:00,LONG,2024-12-31 18:21:00,0.3181,0.3147,0.3216,0.3237,2025-01-01 08:27:00,0.3147,INITIAL_STOP,-1.074,0.0,True,False,False,2024-12,2024,12,Q4
DOGE/USDT,2025-01-10 07:40:00,2025-01-10 07:55:00,SHORT,2025-01-10 08:00:00,0.3367,0.34,0.3333,0.3313,2025-01-10 13:30:00,0.3313,GRID_B_FULL_TP,1.229,1.309,True,False,False,2025-01,2025,1,Q1
DOGE/USDT,2025-01-15 09:50:00,2025-01-15 10:05:00,LONG,2025-01-15 10:18:00,0.3541,0.3515,0.3566,0.3582,2025-01-15 11:09:00,0.3515,INITIAL_STOP,-1.111,0.0,True,False,False,2025-01,2025,1,Q1
DOGE/USDT,2025-01-15 11:25:00,2025-01-15 11:50:00,LONG,2025-01-15 12:01:00,0.3511,0.349,0.3533,0.3547,2025-01-15 12:22:00,0.349,INITIAL_STOP,-1.129,0.0,True,False,False,2025-01,2025,1,Q1
DOGE/USDT,2025-01-17 12:30:00,2025-01-17 13:05:00,LONG,2025-01-17 13:13:00,0.4107,0.4095,0.4118,0.4125,2025-01-17 13:18:00,0.4095,INITIAL_STOP,-1.283,0.0,True,False,False,2025-01,2025,1,Q1
DOGE/USDT,2025-01-27 12:55:00,2025-01-27 13:50:00,SHORT,2025-01-27 14:31:00,0.322,0.3225,0.3215,0.3212,2025-01-27 14:32:00,0.3225,INITIAL_STOP,-1.507,0.0,True,False,False,2025-01,2025,1,Q1
DOGE/USDT,2025-02-14 22:35:00,2025-02-14 23:15:00,LONG,2025-02-15 00:35:00,0.2703,0.2673,0.2732,0.2751,2025-02-15 01:35:00,0.2751,GRID_B_FULL_TP,1.236,1.309,True,False,False,2025-02,2025,2,Q1
DOGE/USDT,2025-03-14 17:30:00,2025-03-14 18:00:00,LONG,2025-03-14 18:08:00,0.1714,0.1711,0.1717,0.1719,2025-03-14 18:13:00,0.1711,INITIAL_STOP,-1.413,0.0,True,False,False,2025-03,2025,3,Q1
DOGE/USDT,2025-03-14 20:20:00,2025-03-14 21:00:00,LONG,2025-03-14 21:06:00,0.1703,0.169,0.1715,0.1722,2025-03-14 22:27:00,0.1722,GRID_B_FULL_TP,1.198,1.309,True,False,False,2025-03,2025,3,Q1
DOGE/USDT,2025-03-16 16:05:00,2025-03-16 16:50:00,SHORT,2025-03-16 17:09:00,0.1708,0.1724,0.1692,0.1682,2025-03-16 17:56:00,0.1707,BE_STOP,0.415,0.5,True,False,False,2025-03,2025,3,Q1
DOGE/USDT,2025-03-18 20:00:00,2025-03-18 20:15:00,SHORT,2025-03-18 20:50:00,0.1661,0.1668,0.1654,0.1649,2025-03-18 21:14:00,0.1668,INITIAL_STOP,-1.187,0.0,True,False,False,2025-03,2025,3,Q1
DOGE/USDT,2025-03-21 17:45:00,2025-03-21 18:05:00,SHORT,2025-03-21 18:17:00,0.1678,0.1687,0.1669,0.1663,2025-03-21 18:33:00,0.1687,INITIAL_STOP,-1.147,0.0,True,False,False,2025-03,2025,3,Q1
DOGE/USDT,2025-03-24 22:25:00,2025-03-24 22:40:00,LONG,2025-03-24 22:46:00,0.1841,0.1834,0.1847,0.1851,2025-03-24 22:55:00,0.1834,INITIAL_STOP,-1.221,0.0,True,False,False,2025-03,2025,3,Q1
DOGE/USDT,2025-03-25 20:45:00,2025-03-25 21:05:00,LONG,2025-03-25 22:23:00,0.1902,0.1893,0.1911,0.1916,2025-03-25 22:30:00,0.1893,INITIAL_STOP,-1.175,0.0,True,False,False,2025-03,2025,3,Q1
DOGE/USDT,2025-03-28 23:00:00,2025-03-28 23:15:00,SHORT,2025-03-28 23:41:00,0.1808,0.1817,0.1798,0.1793,2025-03-29 00:17:00,0.1817,INITIAL_STOP,-1.152,0.0,True,False,False,2025-03,2025,3,Q1
DOGE/USDT,2025-03-31 15:45:00,2025-03-31 16:15:00,SHORT,2025-03-31 16:23:00,0.1672,0.1686,0.1658,0.165,2025-03-31 17:43:00,0.165,GRID_B_FULL_TP,1.213,1.309,True,False,False,2025-03,2025,3,Q1
DOGE/USDT,2025-04-04 23:20:00,2025-04-04 23:50:00,LONG,2025-04-05 00:04:00,0.1708,0.1702,0.1715,0.172,2025-04-05 00:10:00,0.1702,INITIAL_STOP,-1.198,0.0,True,False,False,2025-04,2025,4,Q2
DOGE/USDT,2025-04-07 10:10:00,2025-04-07 10:55:00,SHORT,2025-04-07 11:01:00,0.1393,0.1402,0.1385,0.138,2025-04-07 11:09:00,0.1402,INITIAL_STOP,-1.132,0.0,True,False,False,2025-04,2025,4,Q2
DOGE/USDT,2025-04-09 06:10:00,2025-04-09 06:25:00,SHORT,2025-04-09 06:32:00,0.1445,0.1461,0.1429,0.1419,2025-04-09 07:02:00,0.1461,INITIAL_STOP,-1.073,0.0,True,False,False,2025-04,2025,4,Q2
DOGE/USDT,2025-04-11 14:25:00,2025-04-11 14:35:00,LONG,2025-04-11 15:01:00,0.1577,0.1566,0.1588,0.1595,2025-04-11 16:26:00,0.1578,BE_STOP,0.387,0.5,True,False,False,2025-04,2025,4,Q2
DOGE/USDT,2025-04-13 13:40:00,2025-04-13 14:35:00,LONG,2025-04-13 15:03:00,0.1625,0.162,0.1631,0.1634,2025-04-13 15:09:00,0.162,INITIAL_STOP,-1.235,0.0,True,False,False,2025-04,2025,4,Q2
DOGE/USDT,2025-04-30 18:10:00,2025-04-30 19:25:00,SHORT,2025-04-30 19:37:00,0.1711,0.1729,0.1693,0.1682,2025-04-30 20:02:00,0.1729,INITIAL_STOP,-1.076,0.0,True,False,False,2025-04,2025,4,Q2
DOGE/USDT,2025-05-09 14:35:00,2025-05-09 15:55:00,LONG,2025-05-09 16:01:00,0.2035,0.2006,0.2063,0.2081,2025-05-10 00:18:00,0.2081,GRID_B_FULL_TP,1.252,1.309,True,False,False,2025-05,2025,5,Q2
DOGE/USDT,2025-05-12 18:05:00,2025-05-12 19:05:00,LONG,2025-05-12 19:27:00,0.2262,0.2257,0.2267,0.2271,2025-05-12 19:29:00,0.2257,INITIAL_STOP,-1.348,0.0,True,False,False,2025-05,2025,5,Q2
DOGE/USDT,2025-05-12 18:45:00,2025-05-12 19:05:00,LONG,2025-05-12 19:27:00,0.2262,0.2198,0.2327,0.2367,2025-05-13 00:37:00,0.2264,BE_STOP,0.472,0.5,True,False,False,2025-05,2025,5,Q2
DOGE/USDT,2025-05-15 12:30:00,2025-05-15 12:55:00,SHORT,2025-05-15 13:01:00,0.2275,0.2298,0.2252,0.2239,2025-05-15 13:33:00,0.2239,GRID_B_FULL_TP,1.228,1.309,True,False,False,2025-05,2025,5,Q2
DOGE/USDT,2025-05-18 20:00:00,2025-05-18 20:35:00,LONG,2025-05-18 22:02:00,0.2213,0.2181,0.2245,0.2265,2025-05-18 22:48:00,0.2265,GRID_B_FULL_TP,1.254,1.309,True,False,False,2025-05,2025,5,Q2
DOGE/USDT,2025-05-23 06:35:00,2025-05-23 07:05:00,LONG,2025-05-23 07:50:00,0.2436,0.2427,0.2445,0.245,2025-05-23 08:12:00,0.2438,BE_STOP,0.28,0.5,True,False,False,2025-05,2025,5,Q2
DOGE/USDT,2025-05-25 12:15:00,2025-05-25 13:15:00,SHORT,2025-05-25 13:27:00,0.2199,0.2208,0.219,0.2185,2025-05-25 13:36:00,0.2208,INITIAL_STOP,-1.202,0.0,True,False,False,2025-05,2025,5,Q2
DOGE/USDT,2025-05-31 19:30:00,2025-05-31 20:15:00,SHORT,2025-05-31 20:22:00,0.1942,0.1947,0.1936,0.1933,2025-05-31 21:00:00,0.1947,INITIAL_STOP,-1.284,0.0,True,False,False,2025-05,2025,5,Q2
DOGE/USDT,2025-05-31 19:50:00,2025-05-31 20:15:00,SHORT,2025-05-31 20:22:00,0.1942,0.1954,0.193,0.1922,2025-05-31 21:03:00,0.1954,INITIAL_STOP,-1.13,0.0,True,False,False,2025-05,2025,5,Q2
DOGE/USDT,2025-06-03 08:10:00,2025-06-03 08:50:00,LONG,2025-06-03 09:05:00,0.1939,0.1934,0.1945,0.1948,2025-06-03 09:46:00,0.1948,GRID_B_FULL_TP,1.022,1.309,True,False,False,2025-06,2025,6,Q2
DOGE/USDT,2025-06-03 08:15:00,2025-06-03 08:50:00,LONG,2025-06-03 09:05:00,0.1939,0.193,0.1949,0.1955,2025-06-03 10:18:00,0.1955,GRID_B_FULL_TP,1.146,1.309,True,False,False,2025-06,2025,6,Q2
DOGE/USDT,2025-06-05 14:15:00,2025-06-05 14:45:00,LONG,2025-06-05 15:08:00,0.1889,0.1868,0.191,0.1923,2025-06-05 16:17:00,0.1868,INITIAL_STOP,-1.072,0.0,True,False,False,2025-06,2025,6,Q2
DOGE/USDT,2025-06-06 11:15:00,2025-06-06 11:30:00,SHORT,2025-06-06 11:43:00,0.1775,0.178,0.1769,0.1766,2025-06-06 11:46:00,0.178,INITIAL_STOP,-1.262,0.0,True,False,False,2025-06,2025,6,Q2
DOGE/USDT,2025-06-11 19:05:00,2025-06-11 20:15:00,LONG,2025-06-11 21:32:00,0.1948,0.1939,0.1957,0.1963,2025-06-11 21:38:00,0.1939,INITIAL_STOP,-1.169,0.0,True,False,False,2025-06,2025,6,Q2
DOGE/USDT,2025-06-12 14:15:00,2025-06-12 15:20:00,SHORT,2025-06-12 17:17:00,0.1891,0.1899,0.1883,0.1878,2025-06-12 17:32:00,0.1899,INITIAL_STOP,-1.186,0.0,True,False,False,2025-06,2025,6,Q2
DOGE/USDT,2025-06-25 14:20:00,2025-06-25 14:40:00,LONG,2025-06-25 15:02:00,0.1645,0.163,0.166,0.1669,2025-06-25 15:33:00,0.163,INITIAL_STOP,-1.088,0.0,True,False,False,2025-06,2025,6,Q2
DOGE/USDT,2025-06-30 12:40:00,2025-06-30 13:25:00,LONG,2025-06-30 13:31:00,0.1648,0.1641,0.1655,0.1659,2025-06-30 13:50:00,0.1641,INITIAL_STOP,-1.186,0.0,True,False,False,2025-06,2025,6,Q2
DOGE/USDT,2025-07-02 06:00:00,2025-07-02 06:25:00,SHORT,2025-07-02 06:30:00,0.1607,0.1611,0.1603,0.1601,2025-07-02 06:38:00,0.1611,INITIAL_STOP,-1.333,0.0,True,False,False,2025-07,2025,7,Q3
DOGE/USDT,2025-07-07 14:35:00,2025-07-07 15:30:00,LONG,2025-07-07 15:47:00,0.1686,0.1679,0.1693,0.1698,2025-07-07 16:21:00,0.1679,INITIAL_STOP,-1.188,0.0,True,False,False,2025-07,2025,7,Q3
DOGE/USDT,2025-07-12 12:45:00,2025-07-12 13:55:00,LONG,2025-07-12 14:07:00,0.196,0.1933,0.1987,0.2003,2025-07-12 15:32:00,0.1933,INITIAL_STOP,-1.059,0.0,True,False,False,2025-07,2025,7,Q3
DOGE/USDT,2025-07-23 06:20:00,2025-07-23 07:20:00,LONG,2025-07-23 07:32:00,0.2623,0.2608,0.2637,0.2646,2025-07-23 07:37:00,0.2608,INITIAL_STOP,-1.146,0.0,True,False,False,2025-07,2025,7,Q3
DOGE/USDT,2025-07-29 07:45:00,2025-07-29 08:10:00,SHORT,2025-07-29 08:16:00,0.2312,0.233,0.2294,0.2282,2025-07-29 10:06:00,0.2282,GRID_B_FULL_TP,1.208,1.309,True,False,False,2025-07,2025,7,Q3
DOGE/USDT,2025-08-03 11:05:00,2025-08-03 11:30:00,SHORT,2025-08-03 11:48:00,0.1984,0.1988,0.198,0.1978,2025-08-03 11:58:00,0.1978,GRID_B_FULL_TP,0.905,1.309,True,False,False,2025-08,2025,8,Q3
DOGE/USDT,2025-08-09 22:45:00,2025-08-09 23:35:00,LONG,2025-08-09 23:55:00,0.2404,0.2391,0.2417,0.2425,2025-08-10 00:48:00,0.2425,GRID_B_FULL_TP,1.162,1.309,True,False,False,2025-08,2025,8,Q3
DOGE/USDT,2025-08-12 12:30:00,2025-08-12 13:05:00,SHORT,2025-08-12 13:11:00,0.2255,0.2282,0.2227,0.221,2025-08-12 14:08:00,0.2253,BE_STOP,0.434,0.5,True,False,False,2025-08,2025,8,Q3
DOGE/USDT,2025-08-20 15:05:00,2025-08-20 15:50:00,SHORT,2025-08-20 16:02:00,0.2161,0.2174,0.2148,0.214,2025-08-20 16:15:00,0.2174,INITIAL_STOP,-1.133,0.0,True,False,False,2025-08,2025,8,Q3
DOGE/USDT,2025-08-20 16:15:00,2025-08-20 16:35:00,SHORT,2025-08-20 16:47:00,0.2176,0.2186,0.2166,0.2159,2025-08-20 17:03:00,0.2186,INITIAL_STOP,-1.166,0.0,True,False,False,2025-08,2025,8,Q3
DOGE/USDT,2025-08-24 13:30:00,2025-08-24 13:45:00,SHORT,2025-08-24 14:16:00,0.2308,0.2317,0.2299,0.2293,2025-08-24 14:54:00,0.2317,INITIAL_STOP,-1.199,0.0,True,False,False,2025-08,2025,8,Q3
DOGE/USDT,2025-08-24 15:10:00,2025-08-24 15:40:00,SHORT,2025-08-24 16:55:00,0.2325,0.2343,0.2307,0.2296,2025-08-24 17:15:00,0.2343,INITIAL_STOP,-1.103,0.0,True,False,False,2025-08,2025,8,Q3
DOGE/USDT,2025-08-24 19:35:00,2025-08-24 20:25:00,LONG,2025-08-24 20:32:00,0.2323,0.2289,0.2357,0.2379,2025-08-24 22:24:00,0.2289,INITIAL_STOP,-1.054,0.0,True,False,False,2025-08,2025,8,Q3
DOGE/USDT,2025-08-26 07:35:00,2025-08-26 08:25:00,SHORT,2025-08-26 08:45:00,0.2107,0.213,0.2085,0.2071,2025-08-26 12:35:00,0.213,INITIAL_STOP,-1.075,0.0,True,False,False,2025-08,2025,8,Q3
DOGE/USDT,2025-08-26 17:20:00,2025-08-26 17:35:00,SHORT,2025-08-26 17:51:00,0.2148,0.216,0.2137,0.213,2025-08-26 18:02:00,0.216,INITIAL_STOP,-1.149,0.0,True,False,False,2025-08,2025,8,Q3
DOGE/USDT,2025-08-26 19:55:00,2025-08-26 20:35:00,SHORT,2025-08-26 21:35:00,0.2187,0.2201,0.2172,0.2163,2025-08-27 01:04:00,0.2163,GRID_B_FULL_TP,1.191,1.309,True,False,False,2025-08,2025,8,Q3
DOGE/USDT,2025-08-29 12:30:00,2025-08-29 13:20:00,SHORT,2025-08-29 13:28:00,0.2178,0.2213,0.2142,0.212,2025-08-29 16:05:00,0.212,GRID_B_FULL_TP,1.26,1.309,True,False,False,2025-08,2025,8,Q3
DOGE/USDT,2025-09-13 17:10:00,2025-09-13 18:25:00,LONG,2025-09-13 18:33:00,0.2864,0.2806,0.2921,0.2957,2025-09-14 00:22:00,0.2866,BE_STOP,0.46,0.5,True,False,False,2025-09,2025,9,Q3
DOGE/USDT,2025-09-15 16:40:00,2025-09-15 16:55:00,SHORT,2025-09-15 17:06:00,0.2645,0.2672,0.2619,0.2603,2025-09-15 20:58:00,0.2672,INITIAL_STOP,-1.08,0.0,True,False,False,2025-09,2025,9,Q3
DOGE/USDT,2025-09-15 21:45:00,2025-09-15 22:35:00,SHORT,2025-09-15 22:57:00,0.2671,0.269,0.2652,0.264,2025-09-16 01:22:00,0.269,INITIAL_STOP,-1.11,0.0,True,False,False,2025-09,2025,9,Q3
DOGE/USDT,2025-09-19 21:55:00,2025-09-19 22:20:00,SHORT,2025-09-19 22:27:00,0.2669,0.2676,0.2663,0.2659,2025-09-19 23:13:00,0.2659,GRID_B_FULL_TP,0.965,1.309,True,False,False,2025-09,2025,9,Q3
DOGE/USDT,2025-09-24 19:40:00,2025-09-24 19:55:00,LONG,2025-09-24 20:00:00,0.2433,0.2416,0.2451,0.2461,2025-09-24 21:58:00,0.2416,INITIAL_STOP,-1.111,0.0,True,False,False,2025-09,2025,9,Q3
DOGE/USDT,2025-10-02 11:55:00,2025-10-02 12:40:00,LONG,2025-10-02 12:48:00,0.256,0.2552,0.2569,0.2574,2025-10-02 13:04:00,0.2562,BE_STOP,0.26,0.5,True,False,False,2025-10,2025,10,Q4
DOGE/USDT,2025-10-08 14:00:00,2025-10-08 14:55:00,SHORT,2025-10-08 15:00:00,0.2524,0.2566,0.2483,0.2457,2025-10-08 16:57:00,0.2566,INITIAL_STOP,-1.049,0.0,True,False,False,2025-10,2025,10,Q4
DOGE/USDT,2025-10-12 06:25:00,2025-10-12 07:30:00,SHORT,2025-10-12 07:47:00,0.19,0.1915,0.1886,0.1877,2025-10-12 09:07:00,0.1877,GRID_B_FULL_TP,1.202,1.309,True,False,False,2025-10,2025,10,Q4
DOGE/USDT,2025-10-13 11:25:00,2025-10-13 12:10:00,LONG,2025-10-13 12:17:00,0.2059,0.2016,0.2102,0.2128,2025-10-13 13:32:00,0.2128,GRID_B_FULL_TP,1.271,1.309,True,False,False,2025-10,2025,10,Q4
DOGE/USDT,2025-10-13 23:40:00,2025-10-14 00:20:00,LONG,2025-10-14 00:47:00,0.2141,0.2133,0.2149,0.2154,2025-10-14 00:48:00,0.2133,INITIAL_STOP,-1.224,0.0,True,False,False,2025-10,2025,10,Q4
DOGE/USDT,2025-10-16 10:10:00,2025-10-16 11:25:00,SHORT,2025-10-16 11:42:00,0.1989,0.2003,0.1976,0.1967,2025-10-16 11:59:00,0.2003,INITIAL_STOP,-1.115,0.0,True,False,False,2025-10,2025,10,Q4
DOGE/USDT,2025-10-17 16:00:00,2025-10-17 16:35:00,SHORT,2025-10-17 16:49:00,0.1849,0.1875,0.1822,0.1805,2025-10-17 21:16:00,0.1875,INITIAL_STOP,-1.055,0.0,True,False,False,2025-10,2025,10,Q4
DOGE/USDT,2025-10-21 20:15:00,2025-10-21 21:05:00,LONG,2025-10-21 21:15:00,0.1999,0.1985,0.2014,0.2023,2025-10-21 21:21:00,0.1985,INITIAL_STOP,-1.108,0.0,True,False,False,2025-10,2025,10,Q4
DOGE/USDT,2025-10-29 12:05:00,2025-10-29 12:25:00,SHORT,2025-10-29 12:35:00,0.1956,0.1962,0.1949,0.1945,2025-10-29 12:52:00,0.1962,INITIAL_STOP,-1.247,0.0,True,False,False,2025-10,2025,10,Q4
DOGE/USDT,2025-11-05 13:50:00,2025-11-05 14:15:00,SHORT,2025-11-05 14:50:00,0.1655,0.1664,0.1646,0.164,2025-11-05 14:53:00,0.1664,INITIAL_STOP,-1.142,0.0,True,False,False,2025-11,2025,11,Q4
DOGE/USDT,2025-11-05 21:35:00,2025-11-05 21:50:00,LONG,2025-11-05 22:04:00,0.1667,0.1658,0.1676,0.1682,2025-11-05 23:00:00,0.1682,GRID_B_FULL_TP,1.162,1.309,True,False,False,2025-11,2025,11,Q4
DOGE/USDT,2025-11-06 21:35:00,2025-11-06 22:30:00,SHORT,2025-11-06 22:58:00,0.1622,0.1624,0.1619,0.1618,2025-11-06 23:00:00,0.1618,GRID_B_FULL_TP,0.797,1.309,True,False,False,2025-11,2025,11,Q4
DOGE/USDT,2025-11-07 23:20:00,2025-11-08 00:15:00,LONG,2025-11-08 00:26:00,0.1796,0.1785,0.1807,0.1814,2025-11-08 00:36:00,0.1785,INITIAL_STOP,-1.129,0.0,True,False,False,2025-11,2025,11,Q4
DOGE/USDT,2025-11-08 18:50:00,2025-11-08 19:20:00,SHORT,2025-11-08 19:40:00,0.1749,0.176,0.1737,0.173,2025-11-08 20:46:00,0.176,INITIAL_STOP,-1.12,0.0,True,False,False,2025-11,2025,11,Q4
DOGE/USDT,2025-11-12 09:10:00,2025-11-12 09:30:00,SHORT,2025-11-12 09:56:00,0.1751,0.1756,0.1746,0.1743,2025-11-12 10:02:00,0.1756,INITIAL_STOP,-1.3,0.0,True,False,False,2025-11,2025,11,Q4
DOGE/USDT,2025-11-12 21:10:00,2025-11-12 21:25:00,SHORT,2025-11-12 21:39:00,0.1708,0.1717,0.1699,0.1694,2025-11-12 22:46:00,0.1707,BE_STOP,0.346,0.5,True,False,False,2025-11,2025,11,Q4
