symbol,sweep_time,confirm_time,dir,fill_time,fill_price,stop,target_tp1,target_tp2,exit_time,exit_price,outcome,R,banked_r,is_asian_sweep,has_smt,preset,market
ADA/USDT,2026-02-28 13:45:00,2026-02-28 14:50:00,SHORT,2026-02-28 15:28:00,0.2684,0.2722,0.2646,0.2622,2026-02-28 18:37:00,0.2722,INITIAL_STOP,-1.124,0.0,True,False,POSITIVE_PROVEN_KZ,crypto
ADA/USDT,2026-04-08 14:30:00,2026-04-08 15:05:00,LONG,2026-04-08 15:10:00,0.2529,0.2515,0.2543,0.2551,2026-04-08 17:03:00,0.2551,GRID_B_FULL_TP,0.986,1.309,True,False,POSITIVE_PROVEN_KZ,crypto
ADA/USDT,2026-07-08 14:40:00,2026-07-08 14:55:00,LONG,2026-07-08 15:01:00,0.1668,0.1657,0.168,0.1686,2026-07-08 15:13:00,0.1657,INITIAL_STOP,-1.267,0.0,True,False,POSITIVE_PROVEN_KZ,crypto
XRP/USDT,2025-09-16 08:35:00,2025-09-16 09:30:00,SHORT,2025-09-16 09:36:00,3.0328,3.0541,3.0115,2.9983,2025-09-16 14:50:00,3.0275,BE_STOP,0.25,0.5,True,False,POSITIVE_PROVEN_KZ,crypto
XRP/USDT,2025-09-16 08:50:00,2025-09-16 09:30:00,SHORT,2025-09-16 09:36:00,3.0328,3.0541,3.0115,2.9983,2025-09-16 14:50:00,3.0275,BE_STOP,0.25,0.5,True,False,POSITIVE_PROVEN_KZ,crypto
XRP/USDT,2025-10-11 08:20:00,2025-10-11 09:15:00,SHORT,2025-10-11 09:20:00,2.4868,2.5098,2.4638,2.4495,2025-10-11 10:14:00,2.4824,BE_STOP,0.31,0.5,True,False,POSITIVE_PROVEN_KZ,crypto
XRP/USDT,2025-11-10 14:50:00,2025-11-10 15:10:00,LONG,2025-11-10 15:18:00,2.5143,2.4947,2.5338,2.5458,2025-11-10 15:51:00,2.5187,BE_STOP,0.273,0.5,True,False,POSITIVE_PROVEN_KZ,crypto
XRP/USDT,2025-11-12 09:10:00,2025-11-12 09:30:00,SHORT,2025-11-12 09:44:00,2.4213,2.4319,2.4107,2.4041,2025-11-12 11:06:00,2.4319,INITIAL_STOP,-1.401,0.0,True,False,POSITIVE_PROVEN_KZ,crypto
XRP/USDT,2025-11-25 08:55:00,2025-11-25 09:40:00,LONG,2025-11-25 10:01:00,2.1934,2.1822,2.2046,2.2115,2025-11-25 11:20:00,2.1973,BE_STOP,0.155,0.5,True,False,POSITIVE_PROVEN_KZ,crypto
XRP/USDT,2025-12-03 14:00:00,2025-12-03 14:45:00,LONG,2025-12-03 14:52:00,2.1744,2.1392,2.2096,2.2313,2025-12-04 05:42:00,2.1782,BE_STOP,0.391,0.5,True,False,POSITIVE_PROVEN_KZ,crypto
XRP/USDT,2025-12-16 12:45:00,2025-12-16 13:35:00,SHORT,2025-12-16 14:50:00,1.9326,1.952,1.9133,1.9013,2025-12-17 02:49:00,1.9292,BE_STOP,0.324,0.5,True,False,POSITIVE_PROVEN_KZ,crypto
XRP/USDT,2026-01-03 07:20:00,2026-01-03 07:40:00,LONG,2026-01-03 07:46:00,1.9949,1.9814,2.0084,2.0167,2026-01-03 09:36:00,2.0167,GRID_B_FULL_TP,1.049,1.309,True,False,POSITIVE_PROVEN_KZ,crypto
XRP/USDT,2026-01-26 12:05:00,2026-01-26 12:25:00,SHORT,2026-01-26 12:35:00,1.8968,1.9048,1.8889,1.8839,2026-01-26 13:13:00,1.9048,INITIAL_STOP,-1.418,0.0,True,False,POSITIVE_PROVEN_KZ,crypto
XRP/USDT,2026-01-26 14:40:00,2026-01-26 15:25:00,SHORT,2026-01-26 16:03:00,1.9339,1.9489,1.9189,1.9096,2026-01-26 17:09:00,1.9096,GRID_B_FULL_TP,1.082,1.309,True,False,POSITIVE_PROVEN_KZ,crypto
XRP/USDT,2026-02-06 13:10:00,2026-02-06 14:05:00,SHORT,2026-02-06 14:15:00,1.4222,1.4435,1.4009,1.3877,2026-02-06 14:34:00,1.4435,INITIAL_STOP,-1.117,0.0,True,False,POSITIVE_PROVEN_KZ,crypto
XRP/USDT,2026-02-06 14:45:00,2026-02-06 15:55:00,SHORT,2026-02-06 16:05:00,1.5242,1.5465,1.502,1.4883,2026-02-06 16:57:00,1.4883,GRID_B_FULL_TP,1.188,1.309,True,False,POSITIVE_PROVEN_KZ,crypto
XRP/USDT,2026-04-08 14:30:00,2026-04-08 15:20:00,LONG,2026-04-08 15:33:00,1.3531,1.3434,1.3627,1.3687,2026-04-08 18:18:00,1.3554,BE_STOP,0.254,0.5,True,False,POSITIVE_PROVEN_KZ,crypto
XRP/USDT,2026-04-18 08:40:00,2026-04-18 08:50:00,LONG,2026-04-18 09:01:00,1.4505,1.4432,1.4577,1.4621,2026-04-18 10:04:00,1.4432,INITIAL_STOP,-1.353,0.0,True,False,POSITIVE_PROVEN_KZ,crypto
XRP/USDT,2026-05-28 14:15:00,2026-05-28 15:10:00,SHORT,2026-05-28 15:24:00,1.2995,1.3126,1.2864,1.2782,2026-05-28 15:46:00,1.3126,INITIAL_STOP,-1.174,0.0,True,False,POSITIVE_PROVEN_KZ,crypto
XRP/USDT,2026-06-20 14:45:00,2026-06-20 15:35:00,SHORT,2026-06-20 15:46:00,1.1492,1.1572,1.1411,1.1361,2026-06-21 23:05:00,1.1361,GRID_B_FULL_TP,1.058,1.309,True,False,POSITIVE_PROVEN_KZ,crypto
XRP/USDT,2026-07-24 13:35:00,2026-07-24 14:55:00,LONG,2026-07-24 15:05:00,1.0901,1.0851,1.0952,1.0984,2026-07-25 22:56:00,1.0984,GRID_B_FULL_TP,0.932,1.309,True,False,POSITIVE_PROVEN_KZ,crypto
SBER,2025-11-11 09:00:00,2025-11-11 09:15:00,LONG,2025-11-11 10:12:00,299.015,297.6115,302.5238,302.6894,2025-11-12 14:05:00,297.6115,INITIAL_STOP,-1.234,0.0,True,False,POSITIVE_PROVEN_KZ,moex
SBER,2026-03-10 09:35:00,2026-03-10 10:00:00,LONG,2026-03-10 10:19:00,318.125,316.8728,321.2555,321.4032,2026-03-10 12:10:00,316.8728,INITIAL_STOP,-1.279,0.0,True,False,POSITIVE_PROVEN_KZ,moex
SBER,2026-05-26 09:35:00,2026-05-26 09:50:00,SHORT,2026-05-26 11:02:00,320.835,321.7113,318.6444,318.541,2026-05-27 07:12:00,321.7113,INITIAL_STOP,-1.403,0.0,True,False,POSITIVE_PROVEN_KZ,moex
